id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
421477,Male,56,1,29.0,1,1-2 Year,No,46168.0,26.0,173
443962,Male,70,1,21.0,0,1-2 Year,Yes,28719.0,122.0,278
396296,Female,24,1,47.0,0,< 1 Year,Yes,23756.0,152.0,291
471855,Male,26,1,27.0,0,< 1 Year,Yes,36520.0,151.0,213
388635,Male,21,1,37.0,0,< 1 Year,Yes,30056.0,152.0,230
404104,Female,52,1,28.0,1,1-2 Year,No,48903.0,124.0,84
425600,Male,28,1,28.0,1,< 1 Year,No,34114.0,151.0,193
387638,Male,22,1,24.0,1,< 1 Year,No,2630.0,152.0,159
466308,Male,23,1,21.0,0,< 1 Year,No,38075.0,152.0,129
494911,Male,21,1,30.0,0,1-2 Year,Yes,2630.0,156.0,264
418864,Female,32,1,11.0,1,< 1 Year,No,17689.0,152.0,96
485748,Male,57,1,48.0,0,1-2 Year,Yes,2630.0,26.0,256
416187,Male,46,1,46.0,1,1-2 Year,No,26917.0,26.0,191
462341,Male,40,1,41.0,0,1-2 Year,Yes,31511.0,124.0,281
419350,Female,30,1,3.0,1,< 1 Year,No,39210.0,152.0,258
423337,Male,29,1,33.0,1,< 1 Year,No,43293.0,152.0,284
462725,Female,50,1,9.0,0,1-2 Year,Yes,2630.0,157.0,175
462178,Female,23,1,29.0,1,< 1 Year,No,30980.0,152.0,99
383557,Male,31,1,35.0,0,< 1 Year,Yes,37555.0,152.0,115
477889,Female,36,1,28.0,1,1-2 Year,No,38308.0,152.0,95
467133,Male,71,1,8.0,0,1-2 Year,Yes,59096.0,30.0,81
431104,Male,72,1,8.0,0,1-2 Year,Yes,25247.0,7.0,230
497144,Female,23,1,41.0,1,< 1 Year,No,36324.0,152.0,167
501861,Female,26,1,46.0,1,< 1 Year,No,22443.0,152.0,33
497345,Female,28,1,29.0,1,< 1 Year,No,2630.0,152.0,209
458507,Female,46,1,28.0,1,1-2 Year,No,36041.0,60.0,43
467398,Female,22,1,46.0,1,< 1 Year,No,23309.0,152.0,91
409425,Female,38,1,28.0,0,1-2 Year,Yes,38932.0,124.0,37
388026,Female,23,1,28.0,0,< 1 Year,Yes,30289.0,152.0,215
464468,Male,58,1,37.0,1,1-2 Year,No,35605.0,124.0,114
468792,Male,52,1,41.0,0,1-2 Year,Yes,36996.0,124.0,163
465583,Female,31,1,29.0,1,1-2 Year,No,23211.0,26.0,282
470873,Female,25,1,18.0,1,< 1 Year,No,2630.0,152.0,112
435993,Female,24,1,9.0,1,< 1 Year,No,43685.0,152.0,99
389072,Female,32,1,43.0,1,1-2 Year,No,25602.0,124.0,287
457373,Male,29,1,29.0,1,< 1 Year,No,33991.0,152.0,210
466218,Female,24,1,11.0,1,< 1 Year,No,30724.0,152.0,218
478444,Female,44,1,46.0,1,1-2 Year,No,44893.0,11.0,243
381966,Male,23,1,46.0,1,< 1 Year,No,43107.0,152.0,159
455214,Female,25,1,6.0,1,< 1 Year,No,23966.0,152.0,85
419485,Male,44,1,36.0,1,1-2 Year,No,2630.0,26.0,102
506487,Male,45,1,45.0,1,1-2 Year,Yes,28863.0,124.0,69
391959,Male,29,1,29.0,1,< 1 Year,No,33043.0,152.0,69
419253,Male,47,1,28.0,0,1-2 Year,Yes,34616.0,124.0,138
447825,Female,24,1,8.0,0,< 1 Year,Yes,32962.0,152.0,50
396852,Male,42,1,15.0,0,1-2 Year,Yes,27433.0,124.0,20
472313,Male,48,1,28.0,0,1-2 Year,Yes,44793.0,26.0,185
413700,Male,25,1,28.0,0,1-2 Year,Yes,35632.0,124.0,290
396936,Male,22,1,33.0,0,< 1 Year,Yes,32788.0,152.0,228
396982,Female,50,1,31.0,0,1-2 Year,Yes,2630.0,157.0,233
384355,Male,73,1,28.0,0,1-2 Year,No,33891.0,26.0,78
384223,Male,44,1,18.0,0,> 2 Years,Yes,31270.0,124.0,84
451536,Male,48,1,28.0,0,1-2 Year,Yes,38330.0,52.0,279
454350,Female,76,1,28.0,0,1-2 Year,Yes,34095.0,125.0,41
414462,Female,28,1,11.0,1,< 1 Year,No,2630.0,152.0,64
398889,Male,50,1,50.0,0,> 2 Years,Yes,34501.0,26.0,25
423047,Female,23,1,47.0,1,< 1 Year,No,18905.0,152.0,199
431380,Female,38,1,28.0,0,1-2 Year,Yes,34264.0,26.0,237
402600,Female,36,1,19.0,0,1-2 Year,Yes,36438.0,26.0,240
478196,Female,22,1,46.0,1,< 1 Year,No,39154.0,152.0,92
475261,Male,78,1,11.0,0,1-2 Year,Yes,29612.0,26.0,259
398723,Male,51,1,47.0,0,1-2 Year,Yes,41689.0,124.0,90
394255,Male,25,1,46.0,1,< 1 Year,No,2630.0,160.0,80
495546,Male,64,1,28.0,1,1-2 Year,No,45156.0,14.0,72
461138,Male,61,1,8.0,0,1-2 Year,Yes,35040.0,7.0,35
466866,Female,32,1,46.0,1,1-2 Year,No,2630.0,124.0,34
499517,Male,51,1,41.0,0,1-2 Year,Yes,2630.0,26.0,291
417493,Male,31,1,19.0,0,1-2 Year,Yes,29077.0,124.0,238
471405,Female,21,1,26.0,0,< 1 Year,Yes,35486.0,152.0,10
477550,Female,26,1,2.0,0,< 1 Year,No,29161.0,152.0,200
401882,Male,48,1,8.0,1,1-2 Year,No,43064.0,26.0,269
413411,Male,64,1,28.0,1,1-2 Year,No,56344.0,26.0,170
412899,Male,52,1,8.0,0,1-2 Year,Yes,46918.0,26.0,91
390746,Male,22,1,45.0,1,< 1 Year,No,2630.0,152.0,50
386016,Female,22,1,41.0,1,< 1 Year,No,30164.0,152.0,132
495814,Female,34,1,41.0,0,1-2 Year,Yes,24340.0,152.0,157
439469,Female,28,1,14.0,1,< 1 Year,No,29262.0,152.0,176
394589,Female,53,1,48.0,0,1-2 Year,No,2630.0,124.0,222
422197,Female,31,1,28.0,0,1-2 Year,Yes,57993.0,124.0,278
463002,Female,38,1,28.0,0,> 2 Years,Yes,47737.0,37.0,59
399202,Male,44,1,51.0,0,1-2 Year,Yes,32719.0,26.0,237
499215,Female,62,1,28.0,0,1-2 Year,No,32094.0,26.0,43
389034,Female,28,1,5.0,1,1-2 Year,No,2630.0,157.0,297
469238,Female,44,1,50.0,0,1-2 Year,Yes,25282.0,8.0,108
454762,Female,21,1,30.0,1,< 1 Year,No,32434.0,152.0,167
444112,Female,24,1,28.0,1,1-2 Year,Yes,47947.0,124.0,264
394866,Male,34,1,28.0,0,1-2 Year,Yes,59447.0,124.0,38
441024,Male,27,1,15.0,1,< 1 Year,No,28221.0,152.0,183
389328,Male,20,1,50.0,0,< 1 Year,Yes,2630.0,160.0,63
441556,Female,32,1,35.0,0,1-2 Year,No,36841.0,26.0,11
497852,Female,23,1,30.0,1,< 1 Year,No,30220.0,152.0,191
431486,Male,59,1,28.0,0,> 2 Years,Yes,76949.0,26.0,119
479270,Male,68,1,0.0,0,1-2 Year,Yes,2630.0,26.0,13
392190,Female,47,1,28.0,0,1-2 Year,Yes,46503.0,124.0,117
381523,Female,25,1,11.0,1,< 1 Year,No,26711.0,152.0,236
422990,Female,31,1,21.0,0,1-2 Year,Yes,2630.0,157.0,252
382090,Female,23,1,37.0,0,< 1 Year,Yes,25786.0,152.0,73
408649,Female,40,1,28.0,0,1-2 Year,Yes,38321.0,124.0,15
501544,Female,34,1,35.0,0,1-2 Year,Yes,2630.0,160.0,31
457906,Male,35,1,10.0,1,1-2 Year,No,28403.0,26.0,64
442643,Male,21,1,16.0,1,< 1 Year,No,26724.0,160.0,135
500366,Female,22,1,15.0,0,< 1 Year,Yes,24798.0,152.0,237
404088,Female,49,1,4.0,0,1-2 Year,Yes,27150.0,26.0,133
493075,Female,26,1,6.0,0,< 1 Year,No,2630.0,152.0,50
384351,Male,49,1,28.0,0,1-2 Year,Yes,46715.0,150.0,228
412864,Female,21,1,8.0,1,< 1 Year,No,70480.0,160.0,52
420412,Male,45,1,28.0,1,1-2 Year,No,44098.0,13.0,174
401182,Male,26,1,30.0,0,< 1 Year,Yes,2630.0,152.0,122
487986,Male,31,1,36.0,0,< 1 Year,No,2630.0,152.0,231
419056,Male,23,1,37.0,0,< 1 Year,Yes,32651.0,152.0,37
400937,Female,28,1,6.0,1,< 1 Year,No,23250.0,152.0,122
484574,Male,21,1,8.0,1,< 1 Year,No,2630.0,160.0,198
472397,Male,23,1,34.0,1,< 1 Year,No,34055.0,152.0,124
394111,Female,29,1,21.0,1,< 1 Year,No,20791.0,151.0,280
432335,Female,38,1,28.0,0,> 2 Years,Yes,2630.0,24.0,232
448623,Female,64,1,37.0,1,1-2 Year,No,28902.0,152.0,189
502932,Male,40,1,29.0,0,1-2 Year,Yes,51220.0,157.0,170
445518,Male,53,1,28.0,1,1-2 Year,No,34093.0,124.0,24
446098,Male,56,1,8.0,1,1-2 Year,Yes,41186.0,124.0,269
494105,Female,44,1,29.0,0,1-2 Year,Yes,2630.0,26.0,243
504988,Male,53,1,40.0,0,1-2 Year,No,24090.0,26.0,239
456116,Female,47,1,28.0,0,1-2 Year,Yes,38987.0,124.0,185
397004,Female,29,1,30.0,1,< 1 Year,No,2630.0,152.0,147
505952,Male,62,1,30.0,1,1-2 Year,No,30843.0,124.0,51
419693,Male,41,1,28.0,0,1-2 Year,Yes,43828.0,124.0,124
410560,Female,23,1,30.0,1,< 1 Year,No,29551.0,152.0,154
441561,Female,24,1,28.0,0,< 1 Year,Yes,49769.0,152.0,134
430279,Male,34,1,9.0,0,1-2 Year,Yes,2630.0,154.0,34
419730,Female,24,1,10.0,1,< 1 Year,No,30749.0,152.0,85
392172,Male,69,1,3.0,0,1-2 Year,Yes,63776.0,26.0,172
445932,Female,25,1,37.0,0,< 1 Year,Yes,36004.0,152.0,263
453497,Male,23,1,30.0,1,< 1 Year,No,35934.0,152.0,162
428458,Female,22,1,10.0,1,< 1 Year,No,24472.0,152.0,50
396263,Female,26,1,29.0,1,< 1 Year,No,24447.0,152.0,151
430590,Male,25,1,6.0,1,< 1 Year,No,29105.0,152.0,34
500746,Female,21,1,19.0,1,< 1 Year,No,2630.0,160.0,214
491872,Male,52,1,19.0,0,1-2 Year,Yes,41556.0,26.0,233
480641,Male,41,1,6.0,0,1-2 Year,Yes,26655.0,26.0,206
466355,Male,28,1,28.0,0,< 1 Year,Yes,45334.0,154.0,119
454088,Female,44,1,4.0,1,1-2 Year,No,27680.0,124.0,281
452000,Male,23,1,36.0,1,< 1 Year,No,29184.0,152.0,28
401078,Male,54,1,33.0,1,1-2 Year,No,57916.0,26.0,218
410001,Female,68,1,28.0,0,1-2 Year,Yes,37497.0,122.0,281
504992,Female,37,1,29.0,0,1-2 Year,Yes,37202.0,26.0,87
424740,Male,53,1,10.0,0,1-2 Year,Yes,23893.0,26.0,85
411250,Male,34,1,28.0,0,1-2 Year,Yes,37637.0,154.0,103
442329,Male,35,1,15.0,0,1-2 Year,No,29854.0,152.0,71
463353,Female,21,1,3.0,0,< 1 Year,Yes,44220.0,160.0,204
476552,Male,46,1,28.0,0,1-2 Year,Yes,37982.0,26.0,187
414863,Female,35,1,8.0,0,1-2 Year,Yes,26024.0,124.0,45
425649,Female,77,1,28.0,0,1-2 Year,Yes,44186.0,55.0,135
462296,Male,41,1,11.0,0,1-2 Year,Yes,24273.0,26.0,258
421091,Male,38,1,26.0,0,1-2 Year,Yes,2630.0,156.0,57
394008,Male,29,1,3.0,0,1-2 Year,Yes,23601.0,124.0,180
413069,Female,62,1,40.0,0,1-2 Year,Yes,41918.0,25.0,248
483802,Female,34,1,41.0,1,1-2 Year,No,28572.0,124.0,278
497644,Female,27,1,6.0,1,< 1 Year,No,23424.0,152.0,260
447635,Male,70,1,8.0,0,> 2 Years,Yes,2630.0,124.0,73
469528,Female,43,1,41.0,1,1-2 Year,No,56832.0,124.0,113
383437,Female,21,1,15.0,1,< 1 Year,Yes,50711.0,160.0,116
387975,Male,40,1,9.0,0,1-2 Year,Yes,42722.0,124.0,123
425366,Male,41,1,28.0,0,1-2 Year,Yes,28159.0,24.0,130
427693,Male,22,1,32.0,1,< 1 Year,No,21258.0,152.0,58
426040,Male,45,1,29.0,1,1-2 Year,No,2630.0,26.0,269
501495,Male,29,1,28.0,1,1-2 Year,Yes,29772.0,26.0,237
488353,Female,23,1,41.0,1,< 1 Year,No,34658.0,152.0,66
385620,Male,64,1,28.0,0,> 2 Years,Yes,45036.0,124.0,181
427250,Female,21,1,3.0,1,< 1 Year,No,25073.0,163.0,90
461572,Male,24,1,30.0,1,< 1 Year,No,26856.0,152.0,236
501488,Female,20,1,28.0,1,< 1 Year,No,2630.0,160.0,215
448094,Male,45,1,28.0,0,1-2 Year,Yes,45003.0,26.0,39
470752,Male,56,1,28.0,1,1-2 Year,No,38221.0,26.0,152
407853,Male,21,1,15.0,0,< 1 Year,Yes,28124.0,160.0,270
434300,Female,60,1,28.0,1,1-2 Year,No,47519.0,26.0,282
434809,Female,22,1,21.0,1,< 1 Year,No,2630.0,152.0,90
411930,Female,67,1,28.0,1,1-2 Year,No,49733.0,13.0,274
468946,Male,36,1,23.0,0,1-2 Year,Yes,2630.0,157.0,128
382766,Female,23,1,26.0,1,< 1 Year,No,37705.0,26.0,180
400251,Female,22,1,46.0,1,< 1 Year,No,29565.0,152.0,143
409454,Male,20,1,8.0,0,< 1 Year,No,43446.0,160.0,84
461317,Male,62,1,41.0,0,1-2 Year,Yes,26333.0,26.0,169
455425,Female,24,1,15.0,1,< 1 Year,No,39971.0,152.0,90
443904,Female,22,1,28.0,0,< 1 Year,No,35524.0,152.0,148
427609,Female,35,1,28.0,0,> 2 Years,Yes,36750.0,26.0,170
426370,Female,21,1,32.0,1,< 1 Year,No,2630.0,160.0,106
505214,Female,25,1,2.0,1,< 1 Year,No,31388.0,152.0,151
485977,Female,21,1,46.0,0,1-2 Year,Yes,29249.0,26.0,123
496533,Male,44,1,30.0,0,1-2 Year,Yes,23674.0,124.0,208
411829,Male,25,1,47.0,0,< 1 Year,No,33151.0,26.0,64
490515,Male,23,1,8.0,1,< 1 Year,No,39000.0,26.0,118
465151,Male,30,1,8.0,1,< 1 Year,No,30370.0,152.0,116
481293,Female,28,1,5.0,1,< 1 Year,No,2630.0,152.0,66
387514,Female,22,1,46.0,1,< 1 Year,No,25520.0,152.0,294
407874,Male,33,1,46.0,0,< 1 Year,Yes,36860.0,152.0,230
481122,Female,25,1,21.0,1,< 1 Year,No,23468.0,152.0,13
402707,Male,44,1,28.0,0,1-2 Year,Yes,42707.0,124.0,140
436857,Male,29,1,35.0,1,< 1 Year,No,46205.0,152.0,226
421429,Female,23,1,37.0,1,< 1 Year,No,32913.0,152.0,226
416673,Male,64,1,28.0,0,1-2 Year,No,51354.0,122.0,84
431390,Female,24,1,11.0,1,< 1 Year,No,20907.0,152.0,186
402848,Male,52,1,36.0,0,1-2 Year,Yes,34266.0,55.0,67
396104,Male,47,1,21.0,0,1-2 Year,Yes,2630.0,157.0,149
407075,Male,60,1,8.0,1,1-2 Year,Yes,60375.0,124.0,118
403646,Male,24,1,36.0,1,< 1 Year,No,36216.0,152.0,133
434389,Male,40,1,28.0,0,1-2 Year,Yes,50909.0,26.0,280
420893,Female,34,1,15.0,0,< 1 Year,Yes,45658.0,152.0,229
479219,Female,21,1,29.0,1,< 1 Year,No,34185.0,152.0,264
440390,Male,43,1,28.0,1,1-2 Year,No,58290.0,26.0,184
384048,Female,25,1,23.0,1,< 1 Year,No,27510.0,152.0,239
456670,Male,49,1,4.0,0,1-2 Year,No,33934.0,124.0,55
410913,Female,23,1,36.0,0,< 1 Year,No,49795.0,151.0,140
489467,Male,23,1,52.0,0,< 1 Year,Yes,37807.0,26.0,221
490605,Female,52,1,8.0,1,1-2 Year,No,38822.0,26.0,40
474846,Female,21,1,32.0,0,< 1 Year,Yes,35389.0,160.0,44
492028,Male,38,1,13.0,0,1-2 Year,Yes,2630.0,124.0,234
388944,Male,57,1,8.0,0,1-2 Year,Yes,47398.0,124.0,104
487896,Female,40,1,28.0,0,1-2 Year,Yes,58452.0,124.0,168
497746,Male,23,1,36.0,0,< 1 Year,Yes,21856.0,152.0,81
497961,Female,70,1,8.0,1,1-2 Year,No,56508.0,7.0,20
460168,Male,47,1,28.0,0,1-2 Year,No,44720.0,124.0,44
502675,Female,32,1,41.0,0,< 1 Year,Yes,73067.0,26.0,95
393278,Male,31,1,28.0,0,1-2 Year,Yes,57580.0,124.0,242
498680,Male,53,1,36.0,0,1-2 Year,Yes,43602.0,124.0,236
426747,Female,55,1,50.0,0,1-2 Year,Yes,39427.0,124.0,204
459586,Male,52,1,6.0,1,1-2 Year,No,2630.0,26.0,199
427024,Male,43,1,33.0,0,1-2 Year,Yes,29989.0,138.0,32
444074,Male,52,1,8.0,0,1-2 Year,No,38670.0,26.0,163
440791,Male,49,1,28.0,1,1-2 Year,No,42789.0,124.0,40
493413,Male,36,1,36.0,0,1-2 Year,Yes,29830.0,163.0,276
468485,Male,26,1,2.0,1,< 1 Year,No,35651.0,152.0,234
491421,Male,43,1,33.0,1,1-2 Year,No,26399.0,124.0,50
497034,Female,27,1,28.0,0,1-2 Year,Yes,38326.0,26.0,152
506726,Female,26,1,10.0,1,< 1 Year,No,43832.0,152.0,233
499987,Female,22,1,51.0,0,< 1 Year,No,2630.0,152.0,22
455294,Male,42,1,39.0,0,1-2 Year,Yes,30582.0,26.0,91
435304,Female,56,1,28.0,0,1-2 Year,Yes,34258.0,26.0,257
457074,Male,33,1,28.0,1,< 1 Year,No,66564.0,152.0,54
504429,Male,46,1,28.0,0,1-2 Year,Yes,40479.0,26.0,119
507720,Female,28,1,28.0,1,< 1 Year,No,40725.0,152.0,297
386436,Female,36,1,46.0,1,1-2 Year,No,34398.0,11.0,288
415225,Male,26,1,11.0,1,< 1 Year,No,42711.0,152.0,209
484798,Male,46,1,33.0,1,1-2 Year,No,35704.0,26.0,195
498435,Male,48,1,7.0,1,1-2 Year,No,33147.0,26.0,236
452640,Female,25,1,37.0,1,< 1 Year,No,33211.0,152.0,126
439035,Female,40,1,28.0,1,1-2 Year,No,35667.0,124.0,259
446572,Male,77,1,46.0,0,1-2 Year,Yes,37049.0,11.0,235
391028,Male,65,1,41.0,1,1-2 Year,No,2630.0,157.0,265
454873,Female,22,1,24.0,0,< 1 Year,Yes,25184.0,152.0,59
445030,Male,42,1,28.0,1,1-2 Year,No,45776.0,152.0,227
401335,Male,30,1,28.0,0,1-2 Year,Yes,2630.0,157.0,95
499617,Female,45,1,28.0,0,1-2 Year,Yes,35847.0,124.0,81
435578,Female,40,1,8.0,0,1-2 Year,Yes,2630.0,157.0,228
421872,Male,40,1,14.0,0,1-2 Year,Yes,33496.0,124.0,41
442871,Female,28,1,8.0,1,< 1 Year,No,31396.0,152.0,106
475296,Male,23,1,30.0,1,< 1 Year,No,26573.0,26.0,150
413599,Female,24,1,46.0,1,< 1 Year,No,38782.0,152.0,98
456499,Female,24,1,8.0,1,< 1 Year,No,56136.0,152.0,122
468400,Male,62,1,30.0,1,1-2 Year,No,43987.0,152.0,214
426505,Male,43,1,8.0,0,1-2 Year,Yes,46441.0,124.0,258
506899,Male,73,1,43.0,0,1-2 Year,Yes,28038.0,124.0,211
489703,Male,63,1,37.0,0,1-2 Year,Yes,2630.0,156.0,211
386577,Male,24,1,41.0,1,< 1 Year,No,26696.0,152.0,60
446126,Male,23,1,45.0,1,< 1 Year,No,24189.0,151.0,107
415573,Male,31,1,34.0,0,< 1 Year,Yes,34061.0,151.0,252
416199,Male,67,1,28.0,0,> 2 Years,Yes,43514.0,124.0,282
403092,Female,59,1,28.0,1,1-2 Year,No,41498.0,139.0,252
476370,Male,22,1,29.0,0,1-2 Year,Yes,32324.0,124.0,230
414699,Female,27,1,28.0,1,< 1 Year,No,43392.0,152.0,124
490636,Male,68,1,41.0,0,1-2 Year,Yes,2630.0,26.0,11
456684,Female,45,1,28.0,0,> 2 Years,Yes,38388.0,124.0,170
403365,Female,21,1,32.0,0,< 1 Year,Yes,37874.0,160.0,200
468762,Female,22,1,41.0,0,< 1 Year,Yes,40219.0,152.0,76
414156,Female,25,1,45.0,1,< 1 Year,No,42394.0,152.0,248
415550,Female,39,1,28.0,0,1-2 Year,Yes,30143.0,124.0,159
450648,Female,23,1,1.0,1,< 1 Year,No,2630.0,152.0,152
487976,Female,44,1,28.0,1,1-2 Year,No,36277.0,122.0,286
428995,Male,38,1,2.0,0,1-2 Year,Yes,30397.0,124.0,208
485979,Male,26,1,37.0,1,< 1 Year,No,30387.0,26.0,89
440620,Male,36,1,35.0,0,1-2 Year,Yes,21240.0,26.0,260
463221,Male,55,1,28.0,0,1-2 Year,Yes,36212.0,26.0,286
418633,Male,36,1,39.0,1,1-2 Year,No,26276.0,127.0,179
392569,Female,20,1,28.0,0,< 1 Year,Yes,2630.0,156.0,127
413341,Female,69,1,28.0,0,1-2 Year,Yes,2630.0,122.0,216
392579,Female,71,1,35.0,0,1-2 Year,Yes,43660.0,26.0,111
504026,Female,53,1,28.0,0,> 2 Years,Yes,2630.0,156.0,167
428093,Male,47,1,28.0,0,1-2 Year,Yes,54059.0,124.0,156
457180,Female,24,1,18.0,1,< 1 Year,No,38875.0,152.0,269
437936,Female,54,1,29.0,1,1-2 Year,No,40416.0,26.0,62
496429,Male,25,1,11.0,0,< 1 Year,Yes,26129.0,152.0,60
500798,Female,22,1,15.0,0,< 1 Year,Yes,20974.0,152.0,132
462778,Male,37,1,8.0,1,1-2 Year,No,35190.0,152.0,90
435327,Female,36,1,46.0,1,1-2 Year,No,32657.0,91.0,172
478295,Female,24,1,18.0,0,< 1 Year,Yes,24878.0,152.0,183
500915,Female,49,1,28.0,1,1-2 Year,No,42335.0,26.0,257
465676,Female,20,1,15.0,1,< 1 Year,Yes,2630.0,160.0,264
409199,Male,24,1,46.0,1,< 1 Year,No,32479.0,152.0,45
397624,Male,28,1,27.0,1,1-2 Year,No,34545.0,124.0,124
431428,Female,48,1,28.0,1,1-2 Year,No,27047.0,55.0,43
484454,Female,22,1,46.0,1,< 1 Year,No,39599.0,152.0,178
403089,Female,70,1,28.0,1,1-2 Year,No,31385.0,124.0,129
453415,Female,74,1,41.0,0,> 2 Years,Yes,40935.0,26.0,74
408949,Female,26,1,3.0,1,< 1 Year,No,19946.0,152.0,188
455276,Female,27,1,21.0,0,< 1 Year,Yes,2630.0,160.0,268
506234,Male,46,1,15.0,0,1-2 Year,Yes,34771.0,124.0,194
461575,Female,51,1,28.0,0,1-2 Year,Yes,34081.0,13.0,45
415988,Male,22,1,8.0,0,< 1 Year,Yes,36754.0,152.0,92
390712,Female,25,1,21.0,1,< 1 Year,No,23982.0,152.0,192
414846,Female,41,1,28.0,0,1-2 Year,Yes,41983.0,52.0,192
475949,Female,22,1,8.0,0,< 1 Year,Yes,33033.0,160.0,121
450083,Male,39,1,3.0,0,1-2 Year,Yes,26524.0,154.0,138
441063,Male,45,1,28.0,0,1-2 Year,Yes,47955.0,26.0,185
459592,Male,53,1,28.0,1,1-2 Year,No,44095.0,42.0,16
473056,Female,67,1,28.0,0,1-2 Year,Yes,29789.0,124.0,76
486237,Male,39,1,50.0,1,1-2 Year,No,2630.0,124.0,241
470816,Male,22,1,34.0,0,< 1 Year,Yes,2630.0,152.0,51
488430,Male,33,1,18.0,0,1-2 Year,Yes,32266.0,124.0,253
459041,Male,38,1,28.0,1,1-2 Year,No,39228.0,26.0,260
485224,Male,55,1,30.0,0,1-2 Year,Yes,24780.0,160.0,96
447041,Male,53,1,39.0,0,1-2 Year,Yes,2630.0,124.0,218
403636,Female,36,1,28.0,0,1-2 Year,Yes,42731.0,26.0,177
406757,Male,45,1,15.0,0,1-2 Year,Yes,2630.0,163.0,93
481780,Female,25,1,30.0,1,< 1 Year,No,26023.0,152.0,131
432488,Male,50,1,28.0,0,1-2 Year,Yes,69365.0,124.0,21
464035,Male,70,1,28.0,0,> 2 Years,Yes,38714.0,26.0,248
493136,Female,24,1,10.0,1,< 1 Year,No,19017.0,26.0,160
383150,Male,23,1,47.0,1,< 1 Year,No,2630.0,26.0,56
501646,Female,72,1,28.0,1,1-2 Year,No,24275.0,124.0,18
444323,Female,35,1,46.0,0,1-2 Year,Yes,43808.0,152.0,263
475706,Female,28,1,7.0,0,< 1 Year,Yes,2630.0,152.0,268
471648,Male,24,1,3.0,0,< 1 Year,No,26841.0,160.0,195
475095,Male,42,1,48.0,0,> 2 Years,Yes,2630.0,26.0,224
466184,Male,63,1,8.0,0,1-2 Year,Yes,61941.0,124.0,101
385380,Male,52,1,7.0,0,1-2 Year,Yes,48431.0,31.0,57
455414,Female,60,1,28.0,1,1-2 Year,No,39614.0,26.0,249
415753,Male,22,1,33.0,1,< 1 Year,No,32806.0,152.0,276
475752,Male,57,1,32.0,1,1-2 Year,No,23392.0,124.0,30
423632,Male,46,1,28.0,0,1-2 Year,Yes,58519.0,26.0,139
507410,Male,23,1,46.0,0,< 1 Year,Yes,23297.0,152.0,212
414665,Male,45,1,43.0,0,1-2 Year,Yes,40485.0,124.0,143
472124,Male,25,1,46.0,0,< 1 Year,No,35045.0,26.0,260
498113,Female,41,1,8.0,0,1-2 Year,Yes,38559.0,124.0,101
503062,Male,23,1,29.0,0,1-2 Year,Yes,2630.0,124.0,262
450286,Male,41,1,28.0,0,1-2 Year,Yes,42485.0,26.0,63
417776,Male,46,1,3.0,1,1-2 Year,No,95187.0,124.0,36
401908,Female,39,1,41.0,1,1-2 Year,No,2630.0,124.0,207
494479,Female,29,1,46.0,1,< 1 Year,No,48353.0,152.0,66
414881,Male,42,1,37.0,0,1-2 Year,Yes,32702.0,124.0,230
459750,Male,79,1,28.0,0,1-2 Year,Yes,26328.0,26.0,245
403587,Male,29,1,21.0,0,< 1 Year,Yes,23410.0,152.0,227
411092,Female,21,1,28.0,0,< 1 Year,Yes,2630.0,1.0,30
475123,Male,24,1,28.0,0,< 1 Year,No,56172.0,152.0,69
416933,Male,20,1,27.0,0,< 1 Year,Yes,28432.0,160.0,232
425944,Male,44,1,28.0,0,1-2 Year,Yes,47476.0,122.0,235
385391,Male,23,1,29.0,1,< 1 Year,No,24150.0,151.0,156
483812,Female,51,1,29.0,0,1-2 Year,Yes,36997.0,124.0,123
424753,Male,68,1,8.0,0,1-2 Year,Yes,50297.0,26.0,258
473944,Female,21,1,18.0,1,< 1 Year,No,30435.0,152.0,172
455844,Male,72,1,28.0,0,> 2 Years,Yes,83008.0,122.0,12
476822,Male,27,1,41.0,0,< 1 Year,Yes,2630.0,160.0,275
462590,Male,21,1,46.0,1,< 1 Year,No,29486.0,152.0,21
455449,Male,22,1,46.0,1,< 1 Year,No,21914.0,152.0,214
488464,Male,42,1,28.0,0,1-2 Year,No,29414.0,26.0,181
439388,Female,22,1,8.0,0,< 1 Year,Yes,44044.0,152.0,167
387407,Male,53,1,47.0,1,1-2 Year,No,21548.0,16.0,223
460443,Male,66,1,28.0,1,1-2 Year,No,19237.0,26.0,270
490057,Female,38,1,46.0,0,1-2 Year,Yes,27344.0,157.0,211
419168,Male,70,1,45.0,0,1-2 Year,No,26044.0,26.0,203
414389,Female,25,1,49.0,1,< 1 Year,No,30392.0,152.0,118
423328,Male,47,1,36.0,0,1-2 Year,Yes,2630.0,26.0,137
430273,Female,21,1,46.0,1,< 1 Year,No,28659.0,152.0,20
468163,Female,43,1,21.0,0,1-2 Year,Yes,32003.0,124.0,162
427731,Male,58,1,39.0,1,1-2 Year,No,2630.0,124.0,220
460823,Male,50,1,0.0,0,1-2 Year,Yes,2630.0,26.0,227
485986,Male,24,1,2.0,1,< 1 Year,No,30953.0,152.0,53
463667,Female,24,1,15.0,0,< 1 Year,Yes,33699.0,160.0,91
401623,Male,34,1,37.0,0,1-2 Year,Yes,38430.0,26.0,213
